0201000001, 020100000, 1.54327e+009, 8.05427e+007
0201000010, 020100001, 1.57268e+009, 6.85823e+007
0201000011, 020100001, 1.5696e+009, 6.52621e+007
0000000000, 000000000, 1.44938e+009, 1.60791e+008
0000000001, 000000000, 1.5096e+009, 2.25835e+008
0200000000, 020000000, 1.52675e+009, 5.83782e+007
0200000001, 020000000, 1.55536e+009, 8.92787e+007
0200000110, 020000011, 1.95725e+009, 1.56214e+008
0200000111, 020000011, 1.96678e+009, 1.66508e+008
02000001110, 0200000111, 2.21934e+009, 1.02833e+008
02000001111, 0200000111, 2.27908e+009, 1.67355e+008
02000001100, 0200000110, 2.26565e+009, 1.63968e+008
02010000000, 0201000000, 1.77166e+009, 1.34394e+008
02010000001, 0201000000, 2.01064e+009, 3.92491e+008
02000000000, 0200000000, 1.76323e+009, 1.23483e+008
02000000001, 0200000000, 2.01213e+009, 3.92295e+008
00000000000, 0000000000, 1.77413e+009, 2.25508e+008
00000000001, 0000000000, 1.70752e+009, 1.53565e+008
02000000100, 0200000010, 1.82841e+009, 1.29985e+008
02000000101, 0200000010, 1.86915e+009, 1.73987e+008
02010000100, 0201000010, 1.81272e+009, 1.23366e+008
02010000101, 0201000010, 1.85972e+009, 1.7413e+008
02000001000, 0200000100, 1.86798e+009, 1.73688e+008
02000001001, 0200000100, 1.86057e+009, 1.65685e+008
00000000010, 0000000001, 2.09242e+009, 4.99015e+008
00000000011, 0000000001, 2.09565e+009, 5.02503e+008
02010000110, 0201000011, 1.82554e+009, 1.40792e+008
02010000111, 0201000011, 1.82572e+009, 1.40987e+008
02000000010, 0200000001, 1.77369e+009, 1.01406e+008
02000001010, 0200000101, 1.8863e+009, 1.76092e+008
02000001011, 0200000101, 1.87166e+009, 1.60278e+008
02000000110, 0200000011, 1.78994e+009, 1.06637e+008
02000000111, 0200000011, 1.85268e+009, 1.744e+008
02010000010, 0201000001, 1.72586e+009, 6.38548e+007
02010000011, 0201000001, 1.72974e+009, 6.80403e+007
020000011000, 02000001100, 2.56741e+009, 1.30147e+008
020000011001, 02000001100, 2.59278e+009, 1.5755e+008
020000000010, 02000000001, 2.41042e+009, 2.56314e+008
020000000011, 02000000001, 2.41584e+009, 2.62162e+008
000000000000, 00000000000, 2.18607e+009, 2.91608e+008
000000000001, 00000000000, 2.04196e+009, 1.35968e+008
000000000100, 00000000010, 2.41096e+009, 1.6324e+008
000000000101, 00000000010, 2.41087e+009, 1.63135e+008
020000011110, 02000001111, 2.60458e+009, 1.54624e+008
020000011100, 02000001110, 2.53036e+009, 1.4415e+008
020000011101, 02000001110, 2.53099e+009, 1.44837e+008
000000000110, 00000000011, 2.56822e+009, 3.29312e+008
000000000111, 00000000011, 2.42094e+009, 1.70245e+008
0200000110000, 020000011000, 2.97077e+009, 2.13804e+008
0200000000100, 020000000010, 2.91839e+009, 3.40347e+008
0200000000101, 020000000010, 2.72694e+009, 1.33576e+008
0000000001110, 000000000111, 2.81497e+009, 2.16385e+008
0000000001111, 000000000111, 2.7553e+009, 1.51938e+008
0200000111100, 020000011110, 3.1612e+009, 3.76121e+008
0200000111101, 020000011110, 3.16098e+009, 3.75878e+008
0200000111010, 020000011101, 2.96104e+009, 2.45774e+008
0200000111011, 020000011101, 3.11182e+009, 4.08618e+008
0000000001100, 000000000110, 3.02547e+009, 2.71939e+008
0000000001101, 000000000110, 3.17239e+009, 4.30608e+008
0000000000000, 000000000000, 2.83393e+009, 5.10814e+008
0000000000001, 000000000000, 2.83395e+009, 5.10833e+008
0000000001000, 000000000100, 2.81464e+009, 2.27663e+008
0000000001001, 000000000100, 2.75781e+009, 1.66282e+008
0200000000110, 020000000011, 2.74112e+009, 1.42578e+008
0200000000111, 020000000011, 2.71738e+009, 1.16937e+008
0200000110010, 020000011001, 2.92198e+009, 1.31519e+008
0200000111000, 020000011100, 3.09485e+009, 3.91033e+008
0200000111001, 020000011100, 2.94083e+009, 2.24693e+008
0000000001010, 000000000101, 2.81384e+009, 2.26914e+008
0000000001011, 000000000101, 2.75261e+009, 1.60785e+008
0000000000010, 000000000001, 2.4872e+009, 3.0444e+008
0000000000011, 000000000001, 2.51033e+009, 3.29419e+008
00000000000000, 0000000000000, 3.38181e+009, 3.46863e+008
00000000000001, 0000000000000, 3.38638e+009, 3.51791e+008
00000000011010, 0000000001101, 3.57247e+009, 1.57988e+008
00000000011011, 0000000001101, 3.56444e+009, 1.49315e+008
02000001111000, 0200000111100, 3.51253e+009, 1.06304e+008
02000001111001, 0200000111100, 3.5135e+009, 1.07347e+008
02000001111010, 0200000111101, 3.5341e+009, 1.29867e+008
02000001111011, 0200000111101, 3.51753e+009, 1.11963e+008
02000001110110, 0200000111011, 3.48279e+009, 1.31789e+008
02000001110111, 0200000111011, 3.4642e+009, 1.11712e+008
02000001110000, 0200000111000, 3.73829e+009, 4.27519e+008
02000001110001, 0200000111000, 3.6839e+009, 3.6878e+008
00000000011000, 0000000001100, 3.49197e+009, 2.42419e+008
00000000011001, 0000000001100, 3.49314e+009, 2.43679e+008
020000011110100, 02000001111010, 4.12476e+009, 3.32562e+008
020000011110101, 02000001111010, 3.95744e+009, 1.51857e+008
000000000110010, 00000000011001, 4.1462e+009, 4.03493e+008
000000000110011, 00000000011001, 4.13822e+009, 3.94872e+008
000000000110100, 00000000011010, 4.17753e+009, 3.44811e+008
000000000110101, 00000000011010, 4.17574e+009, 3.42869e+008
000000000110000, 00000000011000, 4.14533e+009, 4.03917e+008
000000000110001, 00000000011000, 4.13763e+009, 3.956e+008
020000011110000, 02000001111000, 3.92327e+009, 1.40121e+008
020000011110001, 02000001111000, 3.89966e+009, 1.14619e+008
000000000000000, 00000000000000, 3.84282e+009, 2.05701e+008
000000000000001, 00000000000000, 3.81185e+009, 1.72255e+008
020000011101100, 02000001110110, 4.0571e+009, 3.1934e+008
020000011101101, 02000001110110, 4.0803e+009, 3.44396e+008
020000011100000, 02000001110000, 4.36594e+009, 3.5487e+008
020000011100001, 02000001110000, 4.35835e+009, 3.46676e+008
000000000110110, 00000000011011, 4.17294e+009, 3.4922e+008
000000000110111, 00000000011011, 4.17621e+009, 3.52748e+008
020000011110110, 02000001111011, 3.95426e+009, 1.67762e+008
020000011110111, 02000001111011, 3.94883e+009, 1.61894e+008
000000000000010, 00000000000001, 3.95414e+009, 3.20607e+008
000000000000011, 00000000000001, 3.81897e+009, 1.74615e+008
020000011101110, 02000001110111, 4.048e+009, 3.31189e+008
020000011101111, 02000001110111, 3.9034e+009, 1.75026e+008
020000011110010, 02000001111001, 3.92638e+009, 1.42346e+008
020000011110011, 02000001111001, 3.92569e+009, 1.41605e+008
020000011100010, 02000001110001, 4.22666e+009, 2.67889e+008
020000011100011, 02000001110001, 4.12774e+009, 1.6105e+008
0000000001101000, 000000000110100, 4.6725e+009, 1.73624e+008
0000000001101001, 000000000110100, 4.70921e+009, 2.13276e+008
0200000111000100, 020000011100010, 4.94681e+009, 4.12577e+008
0200000111000101, 020000011100010, 4.94558e+009, 4.11252e+008
0000000001101110, 000000000110111, 4.66912e+009, 1.71519e+008
0000000001101111, 000000000110111, 4.71654e+009, 2.2273e+008
0000000001101010, 000000000110101, 4.67102e+009, 1.74123e+008
0000000001101011, 000000000110101, 4.70742e+009, 2.13431e+008
0000000000000000, 000000000000000, 4.25299e+009, 1.1096e+008
0000000000000001, 000000000000000, 4.25317e+009, 1.11156e+008
0200000111000000, 020000011100000, 4.87224e+009, 1.69585e+008
0200000111000001, 020000011100000, 4.87215e+009, 1.69491e+008
0200000111000010, 020000011100001, 4.85495e+009, 1.59765e+008
0200000111000011, 020000011100001, 4.86287e+009, 1.68323e+008
00000000011010000, 0000000001101000, 5.33091e+009, 3.07382e+008
00000000011010001, 0000000001101000, 5.31083e+009, 2.85691e+008
00000000000000000, 0000000000000000, 4.77401e+009, 1.95245e+008
00000000000000001, 0000000000000000, 4.79946e+009, 2.22731e+008
00000000011010100, 0000000001101010, 5.27816e+009, 2.52135e+008
00000000011010101, 0000000001101010, 5.27833e+009, 2.52314e+008
00000000011011100, 0000000001101110, 5.2694e+009, 2.44892e+008
00000000011011101, 0000000001101110, 5.31961e+009, 2.9912e+008
02000001110000110, 0200000111000011, 5.37656e+009, 1.34635e+008
02000001110000000, 0200000111000000, 5.38231e+009, 1.29915e+008
02000001110000001, 0200000111000000, 5.38339e+009, 1.3108e+008
02000001110000100, 0200000111000010, 5.35738e+009, 1.23163e+008
02000001110000101, 0200000111000010, 5.36828e+009, 1.3493e+008
02000001110001000, 0200000111000100, 5.63964e+009, 3.20847e+008
02000001110001001, 0200000111000100, 5.66876e+009, 3.52305e+008
00000000000000010, 0000000000000001, 4.76601e+009, 1.86392e+008
00000000000000011, 0000000000000001, 4.80458e+009, 2.2805e+008
00000000011010010, 0000000001101001, 5.35852e+009, 2.94373e+008
00000000011010011, 0000000001101001, 5.36417e+009, 3.00481e+008
00000000011010110, 0000000001101011, 5.32346e+009, 2.58605e+008
00000000011010111, 0000000001101011, 5.32362e+009, 2.58776e+008
02000001110000010, 0200000111000001, 5.38453e+009, 1.32413e+008
00000000011011110, 0000000001101111, 5.25388e+009, 1.72816e+008
00000000011011111, 0000000001101111, 5.25408e+009, 1.7304e+008
02000001110001010, 0200000111000101, 5.5412e+009, 2.15966e+008
02000001110001011, 0200000111000101, 5.54719e+009, 2.22435e+008
020000011100010000, 02000001110001000, 6.4463e+009, 3.83931e+008
020000011100010110, 02000001110001011, 6.18309e+009, 2.07496e+008
020000011100010111, 02000001110001011, 6.12327e+009, 1.42887e+008
000000000000000000, 00000000000000000, 5.30571e+009, 1.61758e+008
000000000000000001, 00000000000000000, 5.32461e+009, 1.82174e+008
020000011100010010, 02000001110001001, 6.466e+009, 3.71239e+008
020000011100010011, 02000001110001001, 6.26529e+009, 1.5447e+008
020000011100010100, 02000001110001010, 6.17328e+009, 2.03893e+008
020000011100010101, 02000001110001010, 6.11619e+009, 1.42233e+008
020000011100000010, 02000001110000001, 5.96915e+009, 1.67503e+008
020000011100000011, 02000001110000001, 5.96716e+009, 1.65349e+008
020000011100000100, 02000001110000010, 5.95346e+009, 1.49227e+008
020000011100000101, 02000001110000010, 5.96807e+009, 1.65005e+008
0200000111000101010, 020000011100010101, 6.77115e+009, 1.78915e+008
0200000111000100110, 020000011100010011, 6.9028e+009, 1.47188e+008
0000000000000000010, 000000000000000001, 6.08146e+009, 3.57349e+008
0000000000000000011, 000000000000000001, 6.10174e+009, 3.79249e+008
0200000111000101110, 020000011100010111, 6.78827e+009, 1.89154e+008
0200000111000001010, 020000011100000101, 6.53886e+009, 1.00813e+008
0200000111000100000, 020000011100010000, 7.14484e+009, 1.97462e+008
0200000111000100001, 020000011100010000, 7.09892e+009, 1.47867e+008
0200000111000000110, 020000011100000011, 6.60064e+009, 1.68602e+008
0200000111000001000, 020000011100000100, 6.60853e+009, 1.93097e+008
0200000111000001001, 020000011100000100, 6.62362e+009, 2.09387e+008
0000000000000000000, 000000000000000000, 6.05825e+009, 3.54331e+008
0000000000000000001, 000000000000000000, 6.08387e+009, 3.82008e+008
0200000111000100100, 020000011100010010, 7.16341e+009, 1.94537e+008
0200000111000100101, 020000011100010010, 7.12043e+009, 1.48114e+008
0200000111000101000, 020000011100010100, 6.91649e+009, 2.69293e+008
0200000111000101001, 020000011100010100, 6.83267e+009, 1.78768e+008
0200000111000000100, 020000011100000010, 6.60608e+009, 1.72151e+008
0200000111000000101, 020000011100000010, 6.60392e+009, 1.69814e+008
0200000111000101100, 020000011100010110, 6.97608e+009, 3.22209e+008
0200000111000101101, 020000011100010110, 6.90178e+009, 2.41966e+008
02000001110001001010, 0200000111000100101, 7.86672e+009, 1.90796e+008
02000001110001001011, 0200000111000100101, 7.81697e+009, 1.37059e+008
02000001110001000010, 0200000111000100001, 7.78846e+009, 1.31363e+008
02000001110001001000, 0200000111000100100, 7.91656e+009, 1.9448e+008
02000001110001001001, 0200000111000100100, 7.86992e+009, 1.4411e+008
00000000000000000000, 0000000000000000000, 6.87027e+009, 3.53555e+008
00000000000000000001, 0000000000000000000, 6.7042e+009, 1.74192e+008
02000001110001000000, 0200000111000100000, 7.88442e+009, 1.81432e+008
02000001110001000001, 0200000111000100000, 7.83806e+009, 1.31363e+008
02000001110001010000, 0200000111000101000, 7.80833e+009, 3.65604e+008
02000001110001010001, 0200000111000101000, 7.80842e+009, 3.65702e+008
02000001110001011000, 0200000111000101100, 7.86879e+009, 3.614e+008
02000001110001011001, 0200000111000101100, 7.87759e+009, 3.70902e+008
000000000000000000010, 00000000000000000001, 7.57331e+009, 3.59396e+008
000000000000000000011, 00000000000000000001, 7.57871e+009, 3.65232e+008
020000011100010010010, 02000001110001001001, 8.5919e+009, 9.97746e+007
020000011100010110000, 02000001110001011000, 8.78214e+009, 3.06555e+008
020000011100010110010, 02000001110001011001, 8.80683e+009, 3.22958e+008
020000011100010010100, 02000001110001001010, 8.59865e+009, 1.10792e+008
020000011100010010101, 02000001110001001010, 8.77094e+009, 2.96867e+008
020000011100010000100, 02000001110001000010, 8.51294e+009, 1.09513e+008
020000011100010100010, 02000001110001010001, 8.63343e+009, 2.16354e+008
020000011100010100011, 02000001110001010001, 8.58253e+009, 1.61389e+008
020000011100010000010, 02000001110001000001, 8.5665e+009, 1.09513e+008
000000000000000000000, 00000000000000000000, 7.72596e+009, 3.30547e+008
000000000000000000001, 00000000000000000000, 7.70458e+009, 3.07459e+008
020000011100010010110, 02000001110001001011, 8.57054e+009, 1.38472e+008
020000011100010000000, 02000001110001000000, 8.69431e+009, 1.93466e+008
020000011100010000001, 02000001110001000000, 8.61657e+009, 1.09513e+008
020000011100010010000, 02000001110001001000, 8.7947e+009, 2.64408e+008
020000011100010010001, 02000001110001001000, 8.64425e+009, 1.01923e+008
020000011100010100000, 02000001110001010000, 8.73216e+009, 3.23092e+008
020000011100010100001, 02000001110001010000, 8.724e+009, 3.14282e+008
0200000111000101100000, 020000011100010110000, 9.77542e+009, 3.13959e+008
0000000000000000000000, 000000000000000000000, 8.59978e+009, 2.76201e+008
0000000000000000000001, 000000000000000000000, 8.60615e+009, 2.83091e+008
0200000111000100100000, 020000011100010010000, 9.78274e+009, 3.07213e+008
0200000111000100100001, 020000011100010010000, 9.71975e+009, 2.39192e+008
0200000111000100101010, 020000011100010010101, 9.75865e+009, 3.08916e+008
0200000111000100101011, 020000011100010010101, 9.74658e+009, 2.95886e+008
0200000111000101100100, 020000011100010110010, 9.76321e+009, 2.71976e+008
0200000111000101100101, 020000011100010110010, 9.71278e+009, 2.17512e+008
0200000111000101000000, 020000011100010100000, 9.69285e+009, 2.83088e+008
0200000111000101000001, 020000011100010100000, 9.69285e+009, 2.83088e+008
0200000111000101000010, 020000011100010100001, 9.58652e+009, 1.77766e+008
0200000111000101000011, 020000011100010100001, 9.58623e+009, 1.77452e+008
02000001110001001010110, 0200000111000100101011, 1.0699e+010, 1.86559e+008
02000001110001001010111, 0200000111000100101011, 1.07911e+010, 2.85971e+008
02000001110001001000010, 0200000111000100100001, 1.0791e+010, 3.17183e+008
02000001110001010000010, 0200000111000101000001, 1.06709e+010, 2.18809e+008
02000001110001010000110, 0200000111000101000011, 1.0577e+010, 2.41829e+008
02000001110001010000111, 0200000111000101000011, 1.05734e+010, 2.37888e+008
00000000000000000000010, 0000000000000000000001, 9.51548e+009, 2.38501e+008
02000001110001011001010, 0200000111000101100101, 1.07364e+010, 2.66283e+008
02000001110001011001011, 0200000111000101100101, 1.07362e+010, 2.6613e+008
02000001110001010000100, 0200000111000101000010, 1.05802e+010, 2.44866e+008
02000001110001010000101, 0200000111000101000010, 1.05737e+010, 2.37888e+008
02000001110001011000000, 0200000111000101100000, 1.07282e+010, 1.8445e+008
02000001110001011000001, 0200000111000101100000, 1.0784e+010, 2.44647e+008
02000001110001001010100, 0200000111000100101010, 1.07811e+010, 2.61115e+008
02000001110001001010101, 0200000111000100101010, 1.07797e+010, 2.59566e+008
02000001110001001000000, 0200000111000100100000, 1.08312e+010, 2.871e+008
02000001110001010000000, 0200000111000101000000, 1.06709e+010, 2.18809e+008
02000001110001011001000, 0200000111000101100100, 1.07214e+010, 1.91347e+008
02000001110001011001001, 0200000111000101100100, 1.07537e+010, 2.26145e+008
00000000000000000000000, 0000000000000000000000, 9.44645e+009, 1.71384e+008
00000000000000000000001, 0000000000000000000000, 9.47966e+009, 2.07254e+008
020000011100010010101000, 02000001110001001010100, 1.17832e+010, 1.50721e+008
020000011100010010101010, 02000001110001001010101, 1.18082e+010, 1.79397e+008
000000000000000000000000, 00000000000000000000000, 1.0326e+010, 1.33721e+008
020000011100010010000100, 02000001110001001000010, 1.17787e+010, 1.34353e+008
020000011100010010000101, 02000001110001001000010, 1.19039e+010, 2.69583e+008
020000011100010010000000, 02000001110001001000000, 1.18223e+010, 1.34608e+008
020000011100010010000001, 02000001110001001000000, 1.18505e+010, 1.65052e+008
020000011100010010101110, 02000001110001001010111, 1.17627e+010, 1.16976e+008
020000011100010010101111, 02000001110001001010111, 1.17627e+010, 1.16976e+008
020000011100010110000010, 02000001110001011000001, 1.17547e+010, 1.16646e+008
020000011100010110000011, 02000001110001011000001, 1.17703e+010, 1.33444e+008
0000000000000000000000000, 000000000000000000000000, 1.12398e+010, 9.47117e+007
0000000000000000000000001, 000000000000000000000000, 1.12526e+010, 1.08587e+008
0200000111000100101011110, 020000011100010010101111, 1.28247e+010, 1.30702e+008
0200000111000100101011111, 020000011100010010101111, 1.28326e+010, 1.3916e+008
0200000111000100100000010, 020000011100010010000001, 1.29388e+010, 1.51415e+008
0200000111000100100000011, 020000011100010010000001, 1.30421e+010, 2.63065e+008
0200000111000100101011100, 020000011100010010101110, 1.28229e+010, 1.28733e+008
0200000111000100101011101, 020000011100010010101110, 1.28275e+010, 1.33725e+008
0200000111000101100000100, 020000011100010110000010, 1.28297e+010, 1.45374e+008
0200000111000101100000101, 020000011100010110000010, 1.28422e+010, 1.58891e+008
0200000111000100100001010, 020000011100010010000101, 1.29986e+010, 1.5373e+008
0200000111000100100001011, 020000011100010010000101, 1.29981e+010, 1.53229e+008
0200000111000101100000110, 020000011100010110000011, 1.28473e+010, 1.46294e+008
0200000111000101100000111, 020000011100010110000011, 1.28964e+010, 1.99297e+008
0200000111000100101010000, 020000011100010010101000, 1.28548e+010, 1.39255e+008
0200000111000100101010001, 020000011100010010101000, 1.28547e+010, 1.39163e+008
0200000111000100100001000, 020000011100010010000100, 1.29976e+010, 2.98692e+008
0200000111000100100000000, 020000011100010010000000, 1.30329e+010, 2.85942e+008
0200000111000100101010100, 020000011100010010101010, 1.28767e+010, 1.33755e+008
0200000111000100101010101, 020000011100010010101010, 1.29747e+010, 2.39653e+008
00000000000000000000000000, 0000000000000000000000000, 1.22001e+010, 6.60853e+007
00000000000000000000000001, 0000000000000000000000000, 1.23111e+010, 1.85994e+008
02000001110001001000010100, 0200000111000100100001010, 1.41563e+010, 1.27304e+008
02000001110001001000010101, 0200000111000100100001010, 1.41638e+010, 1.35332e+008
02000001110001001000000110, 0200000111000100100000011, 1.42254e+010, 1.51142e+008
02000001110001001000000111, 0200000111000100100000011, 1.42208e+010, 1.46173e+008
02000001110001001000010110, 0200000111000100100001011, 1.41702e+010, 1.42775e+008
02000001110001001000000000, 0200000111000100100000000, 1.4187e+010, 1.20388e+008
02000001110001001000000001, 0200000111000100100000000, 1.41972e+010, 1.31423e+008
02000001110001001010101010, 0200000111000100101010101, 1.41577e+010, 1.56573e+008
02000001110001001010101011, 0200000111000100101010101, 1.41583e+010, 1.57264e+008
02000001110001001000010000, 0200000111000100100001000, 1.4204e+010, 1.79969e+008
02000001110001001000010001, 0200000111000100100001000, 1.41554e+010, 1.27467e+008
000000000000000000000000000, 00000000000000000000000000, 1.32545e+010, 8.46646e+007
000000000000000000000000001, 00000000000000000000000000, 1.32579e+010, 8.82637e+007
020000011100010010000101000, 02000001110001001000010100, 1.53772e+010, 9.53967e+007
020000011100010010000101001, 02000001110001001000010100, 1.53821e+010, 1.00714e+008
020000011100010010101010110, 02000001110001001010101011, 1.54204e+010, 1.39731e+008
020000011100010010101010111, 02000001110001001010101011, 1.54106e+010, 1.29156e+008
020000011100010010000001100, 02000001110001001000000110, 1.54805e+010, 1.26331e+008
020000011100010010000100000, 02000001110001001000010000, 1.54838e+010, 1.54966e+008
020000011100010010000100001, 02000001110001001000010000, 1.5571e+010, 2.4909e+008
020000011100010010000000010, 02000001110001001000000001, 1.54601e+010, 1.37295e+008
020000011100010010000000011, 02000001110001001000000001, 1.54699e+010, 1.47866e+008
020000011100010010000101100, 02000001110001001000010110, 1.53961e+010, 9.97666e+007
020000011100010010000100010, 02000001110001001000010001, 1.54118e+010, 1.33933e+008
020000011100010010000100011, 02000001110001001000010001, 1.54204e+010, 1.43227e+008
000000000000000000000000010, 00000000000000000000000001, 1.3453e+010, 1.69531e+008
020000011100010010000001110, 02000001110001001000000111, 1.54622e+010, 1.11988e+008
020000011100010010000001111, 02000001110001001000000111, 1.54558e+010, 1.05018e+008
020000011100010010000101010, 02000001110001001000010101, 1.53905e+010, 1.01068e+008
020000011100010010101010100, 02000001110001001010101010, 1.54111e+010, 1.30519e+008
020000011100010010101010101, 02000001110001001010101010, 1.54073e+010, 1.26371e+008
020000011100010010000000000, 02000001110001001000000000, 1.54285e+010, 1.15095e+008
020000011100010010000000001, 02000001110001001000000000, 1.5506e+010, 1.98791e+008
0000000000000000000000000000, 000000000000000000000000000, 1.44988e+010, 1.98617e+008
0000000000000000000000000001, 000000000000000000000000000, 1.44779e+010, 1.76028e+008
0200000111000100100001000010, 020000011100010010000100001, 1.69473e+010, 1.41142e+008
0200000111000100100001000011, 020000011100010010000100001, 1.69485e+010, 1.42441e+008
0200000111000100100000000010, 020000011100010010000000001, 1.68791e+010, 1.43187e+008
0200000111000100100000000011, 020000011100010010000000001, 1.68617e+010, 1.24393e+008
0200000111000100100000000110, 020000011100010010000000011, 1.68354e+010, 1.38161e+008
0200000111000100100001000000, 020000011100010010000100000, 1.68542e+010, 1.42182e+008
0200000111000100100001000001, 020000011100010010000100000, 1.69379e+010, 2.32561e+008
0200000111000100100000011100, 020000011100010010000001110, 1.68336e+010, 1.45169e+008
0200000111000100100000011101, 020000011100010010000001110, 1.68416e+010, 1.53794e+008
0200000111000100100000011000, 020000011100010010000001100, 1.68826e+010, 1.76816e+008
00000000000000000000000000000, 0000000000000000000000000000, 1.58603e+010, 2.17682e+008
00000000000000000000000000001, 0000000000000000000000000000, 1.58364e+010, 1.91948e+008
02000001110001001000010000100, 0200000111000100100001000010, 1.84022e+010, 1.07018e+008
02000001110001001000010000101, 0200000111000100100001000010, 1.84022e+010, 1.07018e+008
02000001110001001000010000010, 0200000111000100100001000001, 1.83897e+010, 1.04569e+008
02000001110001001000010000011, 0200000111000100100001000001, 1.83897e+010, 1.04569e+008
02000001110001001000000111010, 0200000111000100100000011101, 1.83272e+010, 1.49313e+008
02000001110001001000000111011, 0200000111000100100000011101, 1.83298e+010, 1.52189e+008
02000001110001001000000000100, 0200000111000100100000000010, 1.83771e+010, 1.59564e+008
02000001110001001000000000101, 0200000111000100100000000010, 1.83558e+010, 1.36497e+008
02000001110001001000000001100, 0200000111000100100000000110, 1.83048e+010, 1.32371e+008
02000001110001001000000111000, 0200000111000100100000011100, 1.83236e+010, 1.54791e+008
02000001110001001000000111001, 0200000111000100100000011100, 1.83217e+010, 1.5271e+008
02000001110001001000000110000, 0200000111000100100000011000, 1.83843e+010, 1.63158e+008
02000001110001001000000110001, 0200000111000100100000011000, 1.83582e+010, 1.34927e+008
00000000000000000000000000010, 0000000000000000000000000001, 1.58388e+010, 2.18879e+008
00000000000000000000000000011, 0000000000000000000000000001, 1.58441e+010, 2.24652e+008
02000001110001001000010000110, 0200000111000100100001000011, 1.84023e+010, 1.0575e+008
